Iframe,Redirect,having_Sub_Domain,Domain_registeration_length,Favicon,URL_Length,Result
0,0,1,17,1,24,1
2,0,1,25,1,32,1
2,0,1,14,1,21,1
0,0,2,33,0,39,-1
1,0,1,19,1,26,1
0,0,1,12,1,19,1
0,0,1,21,1,28,1
0,0,1,25,0,31,-1
0,0,1,24,0,30,-1
0,0,1,20,1,27,1
0,0,1,22,1,29,1
2,0,2,15,0,22,1
0,0,2,25,0,47,-1
0,0,1,17,0,24,1
0,0,1,17,0,26,-1
0,0,2,21,0,27,-1
0,1,1,15,0,21,-1
0,0,1,20,0,26,-1
0,0,1,21,0,28,1
0,0,1,22,0,42,-1
0,0,1,23,1,30,1
0,0,2,30,0,38,-1
0,0,1,36,1,44,-1
0,0,1,36,0,45,-1
0,0,1,14,0,21,1
7,1,1,10,0,17,1
0,0,0,21,0,37,-1
3,0,1,20,1,27,1
0,0,0,12,0,18,-1
0,0,1,21,0,28,1
0,1,1,20,0,28,-1
0,0,1,23,0,30,1
1,0,0,13,1,48,-1
115,1,2,23,1,30,1
7,1,1,19,1,26,1
0,0,1,18,0,24,-1
1,0,1,26,0,33,1
3,1,1,13,1,20,1
0,0,1,25,1,32,1
3,0,2,24,0,32,-1
0,0,1,21,0,28,1
0,1,1,30,0,38,-1
1,0,1,27,0,34,1
0,0,1,16,0,89,-1
0,0,1,25,0,32,-1
0,0,2,14,0,21,1
4,1,1,20,1,27,1
2,0,1,23,0,30,1
1,0,1,15,0,22,1
0,0,1,14,0,21,-1
6,0,1,19,0,26,1
0,0,1,21,0,27,-1
0,0,2,19,0,25,-1
0,0,1,23,1,30,1
0,0,1,19,1,26,1
0,0,2,47,0,55,-1
0,0,1,34,0,42,-1
0,0,2,17,1,24,1
2,0,1,12,1,19,1
0,1,2,29,0,35,-1
2,0,1,11,1,18,1
0,0,1,28,0,35,-1
0,0,1,12,0,19,1
2,0,2,14,1,21,1
2,0,1,31,0,38,1
3,0,1,20,1,27,1
2,0,1,27,0,34,1
0,0,1,15,0,88,-1
0,0,1,20,1,27,1
0,0,1,22,1,29,1
0,0,1,17,0,24,1
0,0,2,23,0,96,-1
0,1,0,11,0,36,-1
0,0,1,25,0,32,1
0,0,1,20,0,28,-1
0,0,2,18,1,25,1
0,0,1,28,0,37,-1
0,0,1,27,0,36,-1
0,0,0,6,0,23,-1
2,0,1,25,0,32,1
2,1,1,20,0,27,1
0,0,0,23,0,31,-1
0,0,1,21,0,28,1
0,0,1,28,0,36,-1
0,0,2,13,1,20,1
0,0,1,39,1,48,-1
4,0,1,25,1,32,1
0,1,1,15,1,22,1
0,0,1,16,0,23,1
0,0,2,26,0,32,-1
0,0,1,16,0,23,1
0,0,1,19,0,26,1
2,1,2,13,1,20,1
9,0,0,8,0,27,-1
0,0,1,21,1,28,1
0,0,1,18,0,24,-1
0,0,1,22,0,28,-1
0,0,1,16,0,23,-1
0,0,1,24,0,31,1
0,1,1,30,0,38,-1
0,0,1,16,1,23,1
0,1,1,22,0,30,-1
0,0,2,27,0,35,-1
0,0,1,42,0,51,-1
18,1,1,15,1,22,1
0,0,1,24,0,31,1
0,0,1,21,0,28,-1
0,0,0,17,0,31,-1
5,0,1,16,1,23,1
0,0,1,17,1,24,1
0,0,1,32,0,39,1
0,0,2,28,0,45,-1
0,0,1,28,0,35,1
0,0,2,17,0,23,-1
0,0,1,12,0,19,1
0,0,1,16,1,23,1
0,0,3,52,0,287,-1
0,0,1,21,1,28,1
0,0,1,26,0,32,-1
0,0,1,19,1,26,1
4,0,1,26,1,33,1
0,0,1,17,1,24,1
2,1,1,25,0,32,1
1,0,1,15,0,22,1
0,1,2,22,0,28,-1
0,0,1,14,0,21,-1
0,0,1,18,0,25,1
1,0,1,23,0,30,1
0,0,1,14,0,21,-1
0,0,1,27,0,35,-1
12,0,1,16,1,23,1
0,0,1,24,0,122,-1
0,0,2,34,0,42,-1
0,0,3,29,0,35,-1
0,1,1,16,0,22,-1
0,0,1,24,0,31,1
0,0,3,27,0,35,-1
0,1,1,20,0,27,1
2,0,1,22,1,29,1
0,0,1,30,0,38,-1
19,0,1,22,1,29,1
0,0,1,23,0,30,1
1,0,1,17,1,24,1
1,0,2,29,1,36,1
0,0,1,25,0,33,-1
2,0,1,22,0,29,1
0,0,1,20,0,93,-1
0,0,1,34,0,42,-1
0,1,0,16,0,63,-1
4,0,1,27,0,34,1
0,0,1,14,0,21,-1
19,0,1,19,1,26,1
21,0,1,19,0,26,1
1,0,1,27,1,34,1
0,0,1,14,0,20,-1
1,0,1,22,0,29,1
0,0,1,15,1,22,1
0,0,1,18,0,24,-1
4,0,1,18,0,25,1
0,0,1,17,0,24,1
0,0,2,14,1,21,1
0,1,1,16,0,25,-1
0,0,1,17,0,52,-1
1,1,1,20,1,27,1
2,0,2,13,0,20,1
0,0,1,12,1,19,1
4,0,1,24,0,31,1
5,0,1,13,0,20,1
0,0,1,15,1,22,1
0,0,1,22,1,29,1
3,0,1,14,1,21,1
0,0,1,18,0,24,-1
0,0,1,33,0,41,-1
0,0,1,18,0,25,1
0,0,1,9,0,15,-1
0,0,1,22,0,28,-1
0,0,0,27,0,106,-1
2,0,1,20,1,27,1
1,0,1,16,0,23,1
0,0,3,30,1,38,-1
0,0,0,15,1,86,-1
0,0,1,17,0,24,1
2,0,1,16,0,23,1
5,0,1,19,1,26,1
3,0,1,16,0,23,1
0,0,1,25,1,32,1
3,0,1,19,1,26,1
0,0,3,36,0,42,-1
0,0,1,33,0,42,-1
2,1,1,20,1,27,1
0,0,1,23,0,30,1
1,0,1,17,1,24,1
1,0,1,20,1,27,1
1,0,1,25,1,32,1
0,0,2,19,0,26,1
4,0,1,14,0,34,-1
0,0,1,26,1,33,1
0,0,1,33,0,63,-1
1,0,1,18,1,25,1
2,0,1,24,1,31,1
2,1,1,18,0,25,1
0,0,1,22,0,30,-1
1,0,1,15,1,22,1
0,0,1,18,1,25,1
0,0,2,61,0,115,-1
4,0,1,20,1,27,1
0,0,2,25,0,32,1
0,0,1,19,0,25,-1
0,0,1,18,0,25,1
4,0,1,20,1,27,1
4,1,2,16,0,23,1
0,0,1,12,0,19,1
0,0,1,19,0,26,1
0,0,2,33,0,50,-1
1,0,1,19,0,26,1
1,0,2,18,1,25,1
0,0,1,19,0,26,1
0,0,1,16,0,23,-1
0,0,1,17,0,23,-1
1,0,4,31,0,50,-1
0,1,2,39,0,48,-1
2,0,1,26,1,33,1
0,0,1,22,0,29,1
1,0,1,23,1,30,1
1,0,1,17,0,75,-1
0,0,1,13,1,20,1
0,1,2,24,0,31,-1
1,0,1,18,0,25,1
0,0,1,15,1,22,1
2,0,1,15,1,22,1
0,1,1,16,0,23,-1
0,0,1,24,1,31,1
0,0,1,31,0,38,1
0,0,1,18,0,722,-1
0,0,1,24,0,31,1
0,0,1,24,1,31,1
0,0,2,26,0,311,-1
0,0,1,21,0,28,-1
0,0,1,20,0,27,1
0,0,1,19,0,25,-1
0,0,1,26,0,33,-1
2,0,1,22,1,29,1
0,0,1,20,0,26,-1
2,0,1,21,0,28,1
0,0,1,27,0,34,1
0,0,2,35,0,44,-1
0,0,1,17,0,23,-1
0,0,1,16,0,23,1
5,0,1,12,1,19,1
2,0,2,19,1,26,1
0,0,0,18,0,29,-1
0,0,1,25,1,34,-1
1,0,1,13,1,20,1
0,0,1,18,0,25,1
19,0,1,28,0,35,1
0,0,1,15,0,167,-1
0,0,1,33,0,42,-1
0,0,1,15,1,22,1
0,0,1,19,0,26,1
2,0,1,12,1,19,1
13,0,1,20,1,27,1
0,0,2,36,0,49,-1
2,0,2,17,1,24,1
0,0,1,30,0,39,-1
0,1,0,23,0,71,-1
0,1,1,27,0,36,-1
0,0,1,17,0,24,1
2,0,1,21,1,28,1
0,0,1,27,0,34,1
2,1,1,20,1,27,1
11,0,1,26,1,33,1
0,0,2,18,1,25,1
0,0,1,17,0,24,1
0,0,1,15,1,22,1
0,0,1,17,1,24,1
0,0,1,23,0,29,-1
0,0,1,21,1,28,1
2,1,1,21,1,28,1
0,0,1,14,0,21,1
0,0,2,46,0,52,-1
4,0,1,24,0,31,1
3,0,1,18,1,25,1
0,1,1,18,1,25,1
0,1,1,29,0,38,-1
4,0,1,16,0,23,1
0,0,1,27,0,35,-1
0,1,1,30,0,36,-1
0,0,1,28,0,35,-1
0,0,1,24,0,31,-1
0,0,2,28,0,34,-1
0,0,1,16,1,23,1
4,0,1,20,1,27,1
0,0,2,23,1,30,1
0,0,0,11,0,37,-1
3,0,1,15,0,22,1
0,1,2,20,0,27,1
0,0,2,15,1,22,1
0,1,1,16,0,22,-1
0,0,1,28,0,36,-1
0,1,1,16,1,23,1
4,0,1,26,1,33,1
0,0,0,14,0,31,-1
0,0,1,35,0,41,-1
0,0,0,27,0,34,-1
3,0,1,20,1,27,1
1,0,3,22,1,29,1
0,0,0,19,0,27,-1
0,0,1,21,0,55,-1
0,0,1,20,1,27,1
0,1,2,25,0,73,-1
1,0,1,23,1,30,1
4,0,1,11,1,18,1
0,0,1,23,1,31,-1
0,0,1,24,0,31,1
0,1,2,19,1,26,1
0,0,1,15,0,22,1
0,0,1,22,0,30,-1
2,0,2,23,1,30,1
1,0,1,21,0,28,1
0,0,1,14,0,20,-1
0,0,2,26,1,33,1
0,1,1,21,1,28,1
0,0,1,34,0,52,-1
1,0,1,16,1,23,1
0,1,2,28,0,37,-1
0,0,1,19,0,25,-1
0,1,1,17,0,24,1
1,0,1,22,0,29,1
53,1,1,17,1,24,1
0,0,1,17,0,24,-1
4,0,1,15,1,22,1
2,0,1,14,1,21,1
5,0,2,13,0,20,1
0,0,2,22,0,28,-1
0,0,1,27,0,41,-1
2,1,1,19,1,26,1
0,1,1,27,0,35,-1
1,0,3,48,1,179,-1
0,0,0,23,0,59,-1
0,0,0,12,0,27,-1
2,0,1,27,0,34,1
0,0,0,6,0,24,-1
2,0,1,15,1,22,1
0,0,1,27,0,34,1
1,0,1,13,0,20,1
1,1,1,23,0,30,1
8,0,1,18,1,25,1
0,0,1,11,0,18,1
0,0,2,22,0,29,1
0,0,3,19,0,45,-1
1,1,1,11,1,18,1
0,0,1,11,1,18,1
0,0,2,16,1,22,-1
0,0,1,19,0,26,1
0,0,1,13,1,20,1
2,1,1,18,0,25,1
0,0,1,18,1,25,1
2,0,2,23,1,30,1
0,0,1,11,0,18,1
0,0,1,17,1,24,1
0,0,1,40,1,49,-1
0,0,3,29,0,45,-1
0,0,1,19,1,26,1
0,0,1,25,0,32,1
0,0,1,13,0,20,-1
11,0,1,22,0,29,1
0,0,2,48,0,57,-1
6,0,1,22,1,29,1
21,0,1,16,1,23,1
7,1,1,21,1,28,1
2,0,1,21,0,28,1
3,0,1,23,1,30,1
0,0,1,23,1,30,1
0,0,0,25,0,56,-1
0,0,1,38,1,46,-1
1,0,1,19,0,26,1
0,0,1,16,1,23,1
1,0,1,21,1,28,1
0,0,2,31,0,51,-1
0,0,2,47,0,54,-1
0,0,2,20,0,26,-1
0,0,1,14,0,32,-1
0,1,1,28,0,75,-1
3,0,1,28,0,35,1
1,0,1,23,1,30,1
0,0,1,14,1,21,1
0,0,1,15,0,21,-1
0,0,1,18,1,25,1
0,1,0,22,0,46,-1
2,0,1,16,0,23,1
2,0,2,23,0,30,1
0,0,1,17,0,23,-1
1,0,1,21,0,28,-1
0,0,1,22,0,47,-1
0,0,1,22,0,29,-1
3,0,3,61,0,78,-1
0,0,1,18,0,24,-1
0,0,2,18,0,25,-1
0,0,1,27,0,36,-1
2,0,1,11,0,18,1
0,0,1,23,0,32,-1
0,0,2,29,0,36,1
35,0,1,25,0,32,1
0,0,1,12,0,19,-1
6,0,2,23,1,30,1
1,0,1,21,0,46,-1
0,0,1,19,0,28,-1
4,0,1,23,0,30,1
3,1,1,15,0,22,1
1,1,1,11,1,18,1
0,0,1,27,1,35,-1
1,0,1,21,0,28,1
0,0,1,15,0,142,-1
0,1,1,14,0,20,-1
0,0,2,37,0,57,-1
0,0,0,12,1,20,-1
0,0,1,16,0,23,1
1,0,2,25,0,32,1
3,1,1,18,1,25,1
0,0,1,16,0,23,1
0,0,1,16,1,23,1
0,0,1,21,0,28,1
0,0,1,26,0,33,1
0,0,1,19,1,26,1
1,0,1,18,1,25,1
11,0,3,23,0,30,1
4,0,1,27,1,34,1
0,0,1,23,0,30,-1
0,0,1,16,1,23,1
0,0,0,7,0,80,-1
0,0,1,20,0,26,-1
0,1,0,10,0,19,-1
0,0,1,28,0,37,-1
4,0,1,16,0,23,1
11,0,1,12,1,19,1
0,0,2,16,0,23,1
0,0,1,14,0,21,-1
0,0,1,20,0,26,-1
0,0,1,21,1,28,1
2,0,1,20,0,27,1
8,1,1,19,0,26,1
23,1,1,19,1,26,1
0,0,1,17,0,23,-1
1,0,1,20,0,27,1
0,0,0,18,0,25,-1
0,0,2,21,0,28,1
5,0,2,16,0,23,1
0,0,1,19,0,25,-1
0,0,1,26,0,33,-1
0,0,1,13,0,20,1
0,0,1,10,1,17,1
0,0,2,47,0,56,-1
0,0,2,22,0,28,-1
2,0,1,29,1,38,-1
0,0,2,18,1,25,1
0,1,1,40,0,49,-1
2,0,1,24,1,31,1
1,0,1,16,0,23,1
0,0,2,20,0,26,-1
0,0,1,22,0,29,1
0,1,1,17,0,23,-1
5,0,1,17,1,24,1
0,0,1,15,1,22,1
0,0,3,44,1,51,-1
0,0,1,14,0,34,-1
0,0,1,23,1,30,1
0,0,1,12,1,19,1
0,0,1,14,0,37,-1
0,0,1,23,1,31,-1
6,1,1,24,1,31,1
0,0,1,22,0,28,-1
0,0,2,25,0,42,-1
0,0,1,24,1,33,-1
10,0,1,19,0,26,1
0,0,1,18,0,26,-1
19,0,1,20,1,27,1
0,0,1,25,1,34,-1
0,0,1,26,1,33,1
2,0,1,17,1,24,1
0,0,1,28,0,35,-1
0,0,1,13,1,20,1
4,0,1,10,1,17,1
0,0,1,19,0,26,-1
19,0,1,23,0,30,1
0,0,2,15,0,22,1
0,0,2,23,0,30,1
0,0,1,32,1,39,1
2,0,1,17,0,24,1
0,0,2,13,0,19,-1
0,0,1,23,0,29,-1
0,1,0,7,0,39,-1
0,0,1,10,1,17,1
0,0,1,12,0,19,1
0,0,1,20,1,27,1
0,0,1,23,0,30,-1
0,0,2,16,0,23,1
0,0,2,18,0,25,1
0,0,1,15,1,22,1
1,0,1,15,0,22,1
0,0,1,24,0,31,1
0,0,1,18,1,25,1
0,0,0,17,0,26,-1
0,0,0,4,0,22,-1
2,0,1,19,1,26,1
0,0,2,33,0,58,-1
0,0,1,43,0,52,-1
0,0,1,23,1,30,1
0,0,1,16,0,51,-1
0,0,1,23,1,30,1
3,0,1,17,1,24,1
3,0,1,25,1,32,1
3,0,1,20,1,27,1
0,0,1,15,0,22,1
19,0,1,20,1,27,1
1,0,1,16,0,23,1
0,0,1,13,0,19,-1
0,0,1,17,0,26,-1
17,0,1,17,1,24,1
0,1,0,15,0,43,-1
0,0,1,22,1,29,1
0,1,1,19,0,25,-1
0,0,1,23,1,30,1
0,0,1,25,1,34,-1
0,1,1,21,0,29,-1
0,0,2,28,1,35,1
0,0,1,22,0,28,-1
0,0,2,16,1,23,1
0,0,1,23,0,30,1
0,0,2,22,0,29,1
1,0,1,15,0,22,1
6,0,1,16,1,23,1
0,0,2,18,0,24,-1
0,0,1,18,1,25,1
19,0,1,26,0,33,1
0,0,1,18,0,24,-1
1,0,1,22,0,29,1
1,0,1,9,1,16,1
0,0,1,18,0,25,1
4,0,2,18,0,25,1
0,1,1,27,0,35,-1
0,0,2,43,0,113,-1
0,0,2,47,0,55,-1
0,1,1,21,1,28,1
0,0,0,20,0,26,-1
0,0,1,21,0,27,-1
2,0,1,19,1,26,1
2,0,1,23,1,30,1
0,0,1,15,1,22,1
0,1,1,17,0,24,1
0,0,1,17,0,26,-1
0,0,1,19,0,27,-1
3,0,1,12,1,19,1
0,0,2,23,0,49,-1
0,0,1,19,0,28,-1
0,1,2,29,1,38,-1
1,1,1,25,1,32,1
0,0,1,31,0,38,1
2,0,1,11,0,18,1
0,0,2,13,0,28,-1
0,0,2,22,0,29,-1
0,0,1,29,1,36,1
0,1,1,14,0,20,-1
0,0,2,33,0,41,-1
6,1,2,19,1,26,1
0,0,1,21,0,28,-1
22,0,1,20,1,27,1
1,0,1,22,1,29,1
0,0,1,29,1,38,-1
2,1,1,16,1,23,1
5,0,1,23,1,30,1
5,0,1,20,1,27,1
1,1,1,31,1,38,1
0,0,2,14,0,21,1
2,0,1,15,1,22,1
0,0,1,13,1,20,1
1,0,1,15,1,98,-1
1,0,2,26,1,33,1
0,0,1,26,0,32,-1
0,0,1,22,0,29,1
6,0,2,16,0,23,1
0,0,1,24,0,31,1
0,0,1,21,1,28,1
0,0,1,21,0,28,1
0,1,1,21,0,28,-1
2,0,1,24,0,31,1
2,0,1,17,1,24,1
0,0,1,21,0,28,1
0,0,2,27,0,34,1
2,0,1,16,1,23,1
1,0,1,12,1,19,1
0,0,1,18,0,24,-1
0,0,1,19,0,28,-1
0,1,0,23,0,31,-1
0,0,1,38,0,57,-1
0,0,2,25,0,31,-1
9,0,1,23,1,30,1
0,0,1,20,0,26,-1
2,0,1,23,1,30,1
0,0,1,14,1,21,1
0,0,1,10,1,17,1
1,0,2,14,1,21,1
2,0,2,15,1,22,1
0,0,1,36,1,45,-1
0,0,1,35,0,44,-1
1,0,2,26,0,33,1
5,0,2,17,0,24,1
0,0,2,27,0,33,-1
0,0,1,26,0,34,-1
0,0,1,15,0,166,-1
0,0,2,27,0,36,-1
0,0,1,20,0,26,-1
0,0,1,23,0,29,-1
2,0,2,22,0,29,1
3,1,1,22,0,29,1
0,0,1,24,1,31,1
0,0,0,19,0,59,-1
0,0,0,26,0,97,-1
1,0,1,14,0,21,1
5,0,1,15,0,22,1
0,0,2,16,0,22,-1
0,0,0,8,0,14,-1
1,1,1,15,1,73,-1
0,0,1,15,1,22,1
2,0,1,38,0,47,-1
0,0,2,19,0,25,-1
2,0,2,16,0,23,1
0,0,1,19,0,86,-1
0,0,2,31,0,38,1
0,0,1,22,1,29,1
0,0,1,14,0,21,1
0,1,1,19,0,27,-1
0,0,2,14,1,21,1
0,1,1,20,0,27,1
2,0,1,20,1,27,1
2,0,1,13,0,20,1
1,1,1,13,1,20,1
0,0,2,28,0,34,-1
0,0,1,28,0,103,-1
0,0,2,33,0,40,-1
0,0,1,14,1,21,1
5,0,1,19,1,26,1
6,0,1,18,1,25,1
1,1,1,15,0,22,1
2,0,1,21,1,28,1
0,0,1,20,0,27,1
2,0,1,19,0,26,1
0,0,1,15,0,21,-1
1,0,1,18,0,25,1
0,0,0,20,0,32,-1
0,0,1,12,0,18,-1
0,0,1,31,0,40,-1
0,0,1,14,0,20,-1
0,0,1,20,1,27,1
0,0,1,16,0,25,-1
3,0,1,18,1,25,1
0,0,1,18,0,25,1
0,0,2,28,0,34,-1
0,0,1,30,0,89,-1
19,0,1,22,0,29,1
29,0,1,18,0,25,1
11,0,1,22,1,29,1
3,1,1,12,1,19,1
3,0,1,23,1,30,1
1,0,0,10,0,69,-1
0,1,1,17,0,24,1
2,0,1,11,0,18,1
0,0,1,18,0,25,1
0,0,1,17,0,23,-1
1,0,1,29,1,36,1
1,0,1,18,1,25,1
2,0,1,17,0,24,1
0,1,0,14,0,23,-1
0,0,3,50,0,58,-1
0,1,1,20,0,26,-1
0,0,1,18,0,24,-1
0,0,1,21,1,28,1
0,0,1,20,0,27,1
0,0,1,18,0,37,-1
0,0,1,27,0,33,-1
0,0,1,16,1,23,1
1,1,0,24,1,32,-1
0,1,1,25,0,40,-1
3,0,1,32,0,41,-1
0,0,1,14,1,21,1
0,0,1,25,0,33,-1
0,0,3,34,0,125,-1
0,0,1,16,0,23,1
0,0,0,11,0,18,-1
1,0,1,19,0,26,1
2,0,1,26,1,33,1
2,0,1,14,1,21,1
0,1,1,17,0,27,-1
3,0,1,15,1,22,1
3,0,1,19,0,26,1
0,0,1,18,0,24,-1
2,0,2,17,1,24,1
3,1,1,16,0,23,1
0,0,2,15,1,22,1
0,0,1,29,0,37,-1
2,0,1,18,0,27,-1
2,0,1,25,1,32,1
6,0,1,18,1,25,1
0,0,1,26,0,33,1
0,0,1,17,0,24,1
3,0,1,20,1,27,1
2,0,1,25,0,32,1
0,0,1,14,1,21,1
0,0,3,22,1,29,1
0,0,1,21,0,29,-1
0,0,1,18,0,24,-1
2,0,2,27,1,34,1
0,0,1,27,0,33,-1
12,1,1,12,1,19,1
0,1,1,17,1,24,1
0,0,2,14,0,21,1
19,0,1,22,0,29,1
0,0,1,14,0,20,-1
0,0,1,15,1,22,1
4,0,1,13,0,20,1
5,0,1,23,0,30,1
0,0,2,20,0,26,-1
25,1,1,16,0,23,1
0,0,2,40,0,47,-1
0,0,1,25,1,32,1
5,0,1,17,1,24,1
0,0,1,22,0,29,1
0,0,1,16,1,23,1
0,0,2,39,0,58,-1
0,0,1,32,0,41,-1
0,0,1,15,0,22,1
0,0,5,53,0,232,-1
0,0,2,27,0,48,-1
0,0,1,18,0,25,1
1,0,1,12,1,19,1
0,0,1,10,0,16,-1
0,0,1,14,0,22,-1
0,1,1,24,0,31,1
0,0,2,20,0,26,-1
0,0,1,19,1,26,1
0,0,0,16,1,29,-1
0,0,1,18,0,25,-1
1,1,1,17,1,24,1
2,0,1,14,0,21,1
0,0,1,25,0,32,1
0,1,0,6,0,29,-1
0,0,1,21,1,28,1
0,0,1,34,0,42,-1
0,0,1,15,0,22,1
0,0,2,47,0,55,-1
0,0,1,28,0,35,-1
3,0,1,14,0,21,1
0,1,1,14,0,21,1
0,0,1,12,0,18,-1
0,0,1,25,1,34,-1
0,0,1,17,0,26,-1
0,0,1,28,0,37,-1
3,1,1,21,0,28,1
0,0,2,26,0,32,-1
0,1,1,23,0,30,1
3,0,2,45,0,53,-1
1,0,1,13,1,20,1
0,1,1,25,0,34,-1
1,0,1,18,1,25,1
0,0,1,16,1,23,1
0,1,1,19,0,26,-1
0,0,1,30,0,38,-1
0,0,1,25,0,31,-1
0,0,1,11,0,17,-1
0,0,3,21,1,28,1
12,0,2,17,1,24,1
0,1,1,34,0,43,-1
0,0,1,26,0,34,-1
0,0,1,17,0,26,-1
0,0,1,13,0,21,-1
0,1,1,22,0,29,1
1,0,1,15,1,98,-1
2,0,1,23,1,30,1
0,1,1,50,0,59,-1
0,0,1,21,0,28,1
0,0,1,46,0,54,-1
22,0,1,17,0,24,1
0,0,2,16,0,22,-1
3,0,2,28,0,35,-1
1,1,0,7,0,84,-1
1,0,1,14,1,21,1
2,1,1,15,1,178,-1
0,0,1,14,0,20,-1
0,1,0,10,0,19,-1
0,0,2,18,0,24,-1
3,1,2,24,1,31,1
0,0,1,12,0,18,-1
0,0,1,18,0,24,-1
0,0,2,30,0,36,-1
2,0,2,15,0,22,1
0,0,1,26,0,32,-1
1,0,3,17,0,24,1
0,0,4,46,0,55,-1
0,0,1,15,1,22,1
5,0,2,19,1,26,1
0,0,1,26,0,34,-1
0,0,1,14,0,66,-1
0,0,1,37,0,46,-1
0,0,1,23,0,30,1
0,1,1,27,0,35,-1
0,0,1,29,0,38,-1
34,0,1,30,1,37,1
2,1,1,18,1,25,1
0,1,2,33,0,40,1
0,0,0,10,0,18,-1
0,0,1,34,0,41,1
10,0,1,21,1,28,1
0,0,1,23,1,34,-1
0,0,1,15,1,22,1
1,0,4,31,0,50,-1
0,0,1,15,1,22,1
0,0,1,16,1,36,-1
0,0,1,28,0,37,-1
0,0,1,22,1,29,1
2,0,1,21,1,28,1
19,0,1,17,0,24,1
0,0,1,25,0,34,-1
3,0,1,23,0,30,1
0,0,1,27,0,36,-1
0,0,2,24,0,30,-1
1,0,1,15,1,22,1
0,0,1,17,0,24,1
19,0,1,29,0,36,1
0,0,1,18,0,25,1
1,0,1,24,0,31,1
0,0,0,15,0,55,-1
0,0,1,22,0,28,-1
2,0,1,22,1,29,1
0,0,1,23,0,30,1
1,0,1,20,0,27,1
0,0,1,18,1,25,1
4,0,1,20,0,27,1
0,0,1,42,0,50,-1
0,0,1,19,0,25,-1
1,0,1,17,1,24,1
0,0,1,17,1,24,1
2,1,1,19,1,26,1
0,0,1,25,0,32,-1
0,0,1,25,1,32,1
0,1,1,17,0,23,-1
0,1,1,19,0,25,-1
0,0,2,36,0,45,-1
0,0,1,33,1,40,1
0,0,1,26,0,33,1
0,0,1,11,1,18,1
0,0,1,25,0,36,-1
0,0,1,22,0,31,-1
0,1,1,18,0,24,-1
2,0,1,25,1,32,1
0,0,0,15,0,23,-1
0,0,1,21,0,28,1
0,0,1,19,1,26,1
0,0,1,18,0,25,1
0,0,2,17,1,24,1
0,0,1,22,0,59,-1
0,0,1,22,1,29,1
0,0,1,14,0,20,-1
0,0,1,12,0,173,-1
24,1,1,17,1,24,1
0,0,1,18,1,25,1
0,0,1,21,0,28,1
0,0,1,24,1,31,1
24,0,1,15,1,22,1
0,0,1,28,0,37,-1
2,0,1,28,1,35,1
0,1,1,14,1,21,1
0,1,1,16,0,22,-1
2,0,1,17,0,24,1
11,0,1,22,1,29,1
0,0,2,47,0,55,-1
0,0,4,32,1,40,-1
1,0,2,23,0,30,1
0,0,1,16,0,99,-1
2,0,1,22,1,29,1
0,0,1,14,0,20,-1
0,0,1,25,0,34,-1
0,1,1,13,0,19,-1
5,0,1,25,0,32,1
0,0,3,25,0,32,-1
0,0,4,40,0,57,-1
0,0,0,21,1,92,-1
0,0,1,17,1,24,1
0,0,1,16,0,23,1
2,0,1,15,1,22,1
0,0,0,15,0,40,-1
0,0,1,18,0,24,-1
1,0,1,20,1,27,1
0,0,1,21,0,28,1
2,1,2,14,1,21,1
5,0,2,20,0,27,1
0,0,1,21,1,28,1
0,0,1,20,1,27,1
0,0,1,24,0,31,1
0,1,1,27,0,35,-1
0,0,1,19,0,26,1
0,0,1,23,0,29,-1
2,0,1,19,0,26,1
0,0,1,27,0,34,1
9,1,3,21,0,28,1
11,1,1,17,1,24,1
0,1,0,12,0,21,-1
0,0,1,20,1,27,1
0,0,1,17,1,24,1
2,0,1,11,1,18,1
2,0,2,13,0,20,1
0,0,1,16,1,23,1
0,0,1,42,0,63,-1
0,1,0,16,0,120,-1
0,0,2,74,0,82,-1
0,0,1,13,0,20,1
0,0,1,17,0,26,-1
5,1,1,22,0,29,1
0,0,1,17,0,24,1
2,0,2,15,0,22,1
0,0,1,11,1,18,1
0,1,2,74,0,83,-1
7,0,1,20,0,27,1
0,0,1,15,1,22,1
0,0,1,14,1,21,1
0,1,0,19,0,93,-1
15,0,1,15,1,22,1
4,0,1,24,1,31,1
0,0,1,26,0,60,-1
0,0,1,24,0,31,1
0,0,1,19,1,26,1
0,0,1,28,0,37,-1
0,0,1,21,0,28,1
0,0,1,22,1,29,1
1,0,1,19,1,26,1
3,0,1,14,1,21,1
6,0,1,17,0,24,1
0,0,2,13,0,20,-1
1,0,1,24,0,31,1
0,0,1,17,0,24,1
1,1,2,29,1,48,-1
1,0,1,18,1,25,1
0,0,2,12,0,19,1
4,0,1,17,1,24,1
0,0,0,14,0,21,-1
2,0,1,20,0,27,1
21,0,2,26,0,33,1
0,0,1,23,0,31,-1
0,0,2,15,0,22,1
2,0,1,18,0,25,1
3,1,1,18,1,25,1
0,0,1,17,0,39,-1
0,0,0,14,0,22,-1
3,0,1,15,1,22,1
2,0,1,26,0,33,1
0,0,1,19,1,26,1
1,0,0,5,0,20,-1
0,0,0,26,0,122,-1
3,0,1,20,0,27,1
2,1,1,16,1,23,1
0,0,1,37,0,46,-1
0,0,0,5,0,19,-1
0,0,1,20,0,27,1
0,0,1,21,0,28,1
0,0,1,18,0,25,1
0,0,1,13,1,20,1
0,1,2,37,0,46,-1
0,0,1,32,0,41,-1
0,0,1,25,0,31,-1
